content,content_title,content_author,content_copyright,style,style_title,style_author,style_copyright,weight,index,gifs,images,metadata,to_review
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,vertumnus.jpg,Vertumnus,Giuseppe Arcimboldo,False,50000.0,2795,True,True,True,False
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,view_of_toledo.jpg,View of Toledo,El Greco,False,50000.0,2796,True,True,True,False
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,wall.jpg,Colors for a Large Wall,Ellsworth Kelly,False,50000.0,2797,True,True,True,False
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,wasserschlangen_ii.jpeg,Water Serpents II,Gustav Klimt,False,50000.0,2798,False,False,False,False
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,wheat_field_with_cypresses.jfif,Wheat Field with Cypresses,Vincent Van Gogh,False,50000.0,2799,False,False,False,False
federico_da_montefeltro.jpg,Federico da Montefeltro,Piero Della Francesca,False,yellow_accompaniment.jpg,Yellow Accompaniment,Wassily Kandinsky,False,50000.0,2800,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,alpine_pasture.jfif,Alpine Pasture,Margret Hofheinz Doring,False,50000.0,2801,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,ameisenhaufen.jpg,Ameisenhaufen,Marianne von Werefkin,False,50000.0,2802,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,animals_in_a_landscape.jpg,Animals in a Landscape,Franz Marc,False,50000.0,2803,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,battle_of_lights.jpg,"Battle of Lights, Coney Island, Mardi Gras",Joseph Stella,False,50000.0,2804,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,bed_of_chrysanthemums.jpg,Bed of Chrysanthemums,Claude Monet,False,50000.0,2805,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,beer_garden.jpg,Beer Garden,Marianne von Werefkin,False,50000.0,2806,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,birds.jpg,Birds,Franz Marc,False,50000.0,2807,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,blue-black_fox.jpg,Blue Black Fox,Franz Marc,False,50000.0,2808,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,blue_horse.jpg,Blue Horse,Franz Marc,False,50000.0,2809,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,blue_mountain.jfif,Blue Mountain,Wassily Kandinsky,False,50000.0,2810,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,castle_and_sun.jpg,Castle and Sun,Paul Klee,False,50000.0,2811,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,church_in_st._prex.jpg,Church in St. Prex,Marianne von Werefkin,False,50000.0,2812,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,"coast_scene,_isles_of_shoals.jpg","Coast Scene, Isles of Shoals",Childe Hassam,False,50000.0,2813,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,cocina_alpina.jpg,Cocina Alpina,Ludwig Kirchner,False,50000.0,2814,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,composition_10.jpg,Composition X,Wassily Kandinsky,False,50000.0,2815,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,composition_II_with_red_blue_and_yellow.jpg,Composition with Red Blue and Yellow,Piet Mondrian,False,50000.0,2816,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,composition_vi.jpg,Composition VI,Wassily Kandinsky,False,50000.0,2817,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,composition_vii.jpg,Composition VII,Wassily Kandinsky,False,50000.0,2818,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,composition_viii.jpg,Composition VIII,Wassily Kandinsky,False,50000.0,2819,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,cows_red_green_yellow.jpg,Cows Red Green Yellow,Franz Marc,False,50000.0,2820,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,crows.jpg,Wheatfields with Crows,Vincent Van Gogh,False,50000.0,2821,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,dance_hall_bellevue.jpg,Dance Hall Bellevue,Ludwig Kirchner,False,50000.0,2822,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,death_and_life.jpg,Death and Life,Gustav Klimt,False,50000.0,2823,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,decoration_tuileries.jpg,"Rythme No. 1, Decoration for the Salon des Tuileries",Robert Delaunay,False,50000.0,2824,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,der_geteckte_tisch.jpg,Der Geteckte Tisch,"
Karl Schmid",False,50000.0,2825,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,der_leere_teller.jpg,Der leere Teller,Hans Krenn,False,50000.0,2826,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,dynamism_of_a_cyclist.jpg,Dynamism of a Cyclist,Umberto Boccioni,False,50000.0,2827,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,edtaonisl.jpg,Edtaonisl,Francis Picabia,False,50000.0,2828,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,elasticity.jpg,Elasticity,Umberto Boccioni,False,50000.0,2829,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,evening.jpg,Evening; Red Tree,Piet Mondrian,False,50000.0,2830,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,fighting_forms.jpg,Fighting Forms,Franz Marc,False,50000.0,2831,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,flowers.jpg,Flowers,Ben Giles,False,50000.0,2832,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,four_girls.jpg,Four Girls,August Macke,False,50000.0,2833,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,futuristic_composition.jpg,Futuristic Composition 1914,Joseph Stella,False,50000.0,2834,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,grainstacks.jpg,Grainstacks,Claude Monet,False,50000.0,2835,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,great_wave.jpg,The Great Wave off Kanagawa,Hokusai,False,50000.0,2836,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,guernica.jpg,Guernica,Pablo Picasso,False,50000.0,2837,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,harlequins-carnival.jpg,Harlequin's Carnival,Joan Miro,False,50000.0,2838,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,hauptweg_und_nebenwege.jpg,Hauptweg und Nebenwege,Paul Klee,False,50000.0,2839,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,"horse,_pipe_and_red_flower.jpg","Horse, Pipe and Red Flower",Joan Miro,False,50000.0,2840,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,houses_at_auvers.jpg,Houses at Auvers,Vincent Van Gogh,False,50000.0,2841,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,i_and_the_village.jpg,I and the Village,Marc Chagall,False,50000.0,2842,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,improvisation_19.jpg,Improvisation XIX,Wassily Kandinsky,False,50000.0,2843,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,improvisation_6_(afrikanisches).jpg,Improvisation VI,Wassily Kandinsky,False,50000.0,2844,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,improvisation_deluge.jpg,Improvisation. Deluge,Wassily Kandinsky,False,50000.0,2845,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,improvisation_dreamy.jpg,Improvisation. Dreamy,Wassily Kandinsky,False,50000.0,2846,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,in_blue.jpg,In Blue,Wassily Kandinsky,False,50000.0,2847,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,in_the_rain.jpg,In the Rain,Franz Marc,False,50000.0,2848,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,interieur_mit_zwei_maedchen_anagoria.jfif,Interieur with Two Girls,Ludwig Kirchner,False,50000.0,2849,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,invocation.jpg,Invocation,Paul Gauguin,False,50000.0,2850,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,l_homme_a_femmes.jpg,The Ladie's Man,George Seurat,False,50000.0,2851,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,landscape_with_child.jpg,Landscape with Child,Paul Klee,False,50000.0,2852,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,le_bonheur_de_vivre.jpg,Le Bonheur de Vivre,Henri Matisse,False,50000.0,2853,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,le_fumeur.jpg,The Smoker,Jean Metzinger,False,50000.0,2854,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,les_demoiselles_davignon.jpg,The Young Ladies of Avignon,Pablo Picasso,False,50000.0,2855,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,madrill.jpg,Madrill,Franz Marc,False,50000.0,2856,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,marilyn_monroe.jpg,Marilyin Monroe,Andy Warhol,False,50000.0,2857,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,meditation.jpg,Meditation 'Das Gebet',Alexej von Jawlensky,False,50000.0,2858,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,montagne_sainte_victoire.jpg,Mountain Sainte Victoire,Paul Cezanne,False,50000.0,2859,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,mosaic.jpeg,Mosaic,Unknown,False,50000.0,2860,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,moscow.jpg,Moscow,Wassily Kandinsky,False,50000.0,2861,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,mykonos.jpg,Mykonos,Margret Hofheinz Doring,False,50000.0,2862,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,o_die_geruchte.jpg,O! die Geruchte!,Paul Klee,False,50000.0,2863,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,oriental_pleasure_garden_anagoria.jfif,Oriental Pleasure Garden Anagoria,Paul Klee,False,50000.0,2864,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,osterreichische_galerie_belvedere.jpg,Die Klosterser Berge,Ludwig Kirchner,False,50000.0,2865,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,red_canna.png,Red Canna,Georgia O'Keeffe,False,50000.0,2866,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,rhone.jpg,Starry Night on the Rhone,Vincent Van Gogh,False,50000.0,2867,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,sertig_valley_in_autumn.jpg,Sertig Valley in Autumn,Ludwig Kirchner,False,50000.0,2868,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,sketch_for_composition_II.jpg,Sketch for Composition II,Wassily Kandinsky,False,50000.0,2869,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,sky_blue.jpg,Sky Blue,Wassily Kandinsky,False,50000.0,2870,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,squares_with_concentric_circles.jpg,Squares with Concentric Circles,Wassily Kandinsky,False,50000.0,2871,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,strange_garden.jpg,Strange Garden,Paul Klee,False,50000.0,2872,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,street_berlin.jpg,"Street, Berlin",Ludwig Kirchner,False,50000.0,2873,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,structural_i.jpg,Structural I,Paul Klee,False,50000.0,2874,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,stumwind.jpeg,Sturmwind,Marianne von Werefkin,False,50000.0,2875,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_blue_rider.jpg,The Blue Rider,Wassily Kandinsky,False,50000.0,2876,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_circus.jpg,The Circus,George Seurat,False,50000.0,2877,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_city_rises.jpg,The City Rises,Umberto Boccioni,False,50000.0,2878,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_foolish_virgins.jpg,The Foolish Virgins,Marianne von Werefkin,False,50000.0,2879,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_knife_grinder.jpeg,The Knife Grinder,Kazimir Malevich,False,50000.0,2880,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_liver_is_the_cocks_comb.jpg,The Liver Is the Cock's Comb,Arshile Gorky,False,50000.0,2881,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_maiden.jpg,The Maiden,Gustav Klimt,False,50000.0,2882,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_open_window.jpg,Open Window,Henri Matisse,False,50000.0,2883,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_starry_night.jpg,The Starry Night,Vincent Van Gogh,False,50000.0,2884,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,the_yellow_cow.jpg,The Yellow Cow,Franz Marc,False,50000.0,2885,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,theater-mountain-construction.jpg,Theater Mountain Construction,Paul Klee,False,50000.0,2886,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,three_trees_autumn_effect.jpg,Three Threes Autumn Effect,Claude Monet,False,50000.0,2887,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,tomb_in_three_parts.jpg,Tomb in Three Parts,Paul Klee,False,50000.0,2888,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,tour_eiffel.jpg,Tour Eiffel,George Seurat,False,50000.0,2889,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,two_girls.jfif,Two Girls,August Macke,False,50000.0,2890,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,udnie.jpg,Udnie,Francis Picabia,False,50000.0,2891,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,untitled_first_abstract_watercolor.jpg,Untitled (First Abstract Watercolor),Wassily Kandinsky,False,50000.0,2892,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,untitled_improvisation_III.jpg,Untitled Improvisation III,Wassily Kandinsky,False,50000.0,2893,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,upward.jpg,Upward,Wassily Kandinsky,False,50000.0,2894,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,vertumnus.jpg,Vertumnus,Giuseppe Arcimboldo,False,50000.0,2895,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,view_of_toledo.jpg,View of Toledo,El Greco,False,50000.0,2896,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,wall.jpg,Colors for a Large Wall,Ellsworth Kelly,False,50000.0,2897,True,True,True,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,wasserschlangen_ii.jpeg,Water Serpents II,Gustav Klimt,False,50000.0,2898,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,wheat_field_with_cypresses.jfif,Wheat Field with Cypresses,Vincent Van Gogh,False,50000.0,2899,False,False,False,False
gallery_of_the_archduke_leopold_willem_in_brussels.jpg,Gallery of Archduke Leopold Wilhelm in Brussels,David Teniers the Younger,False,yellow_accompaniment.jpg,Yellow Accompaniment,Wassily Kandinsky,False,50000.0,2900,False,False,False,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,alpine_pasture.jfif,Alpine Pasture,Margret Hofheinz Doring,False,50000.0,2901,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,ameisenhaufen.jpg,Ameisenhaufen,Marianne von Werefkin,False,50000.0,2902,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,animals_in_a_landscape.jpg,Animals in a Landscape,Franz Marc,False,50000.0,2903,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,battle_of_lights.jpg,"Battle of Lights, Coney Island, Mardi Gras",Joseph Stella,False,50000.0,2904,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,bed_of_chrysanthemums.jpg,Bed of Chrysanthemums,Claude Monet,False,50000.0,2905,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,beer_garden.jpg,Beer Garden,Marianne von Werefkin,False,50000.0,2906,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,birds.jpg,Birds,Franz Marc,False,50000.0,2907,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,blue-black_fox.jpg,Blue Black Fox,Franz Marc,False,50000.0,2908,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,blue_horse.jpg,Blue Horse,Franz Marc,False,50000.0,2909,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,blue_mountain.jfif,Blue Mountain,Wassily Kandinsky,False,50000.0,2910,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,castle_and_sun.jpg,Castle and Sun,Paul Klee,False,50000.0,2911,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,church_in_st._prex.jpg,Church in St. Prex,Marianne von Werefkin,False,50000.0,2912,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,"coast_scene,_isles_of_shoals.jpg","Coast Scene, Isles of Shoals",Childe Hassam,False,50000.0,2913,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,cocina_alpina.jpg,Cocina Alpina,Ludwig Kirchner,False,50000.0,2914,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,composition_10.jpg,Composition X,Wassily Kandinsky,False,50000.0,2915,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,composition_II_with_red_blue_and_yellow.jpg,Composition with Red Blue and Yellow,Piet Mondrian,False,50000.0,2916,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,composition_vi.jpg,Composition VI,Wassily Kandinsky,False,50000.0,2917,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,composition_vii.jpg,Composition VII,Wassily Kandinsky,False,50000.0,2918,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,composition_viii.jpg,Composition VIII,Wassily Kandinsky,False,50000.0,2919,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,cows_red_green_yellow.jpg,Cows Red Green Yellow,Franz Marc,False,50000.0,2920,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,crows.jpg,Wheatfields with Crows,Vincent Van Gogh,False,50000.0,2921,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,dance_hall_bellevue.jpg,Dance Hall Bellevue,Ludwig Kirchner,False,50000.0,2922,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,death_and_life.jpg,Death and Life,Gustav Klimt,False,50000.0,2923,True,True,True,False
gleaners.jpg,The Gleaners,Jean Francois Millet ,False,decoration_tuileries.jpg,"Rythme No. 1, Decoration for the Salon des Tuileries",Robert Delaunay,False,50000.0,2924,True,True,True,False
